state_fips,state,state_abbr,zipcode,county,city,County %,countyPop,statePop,pofHealth %,obesity %,crimes,unemployment %,preDeath
1,Alabama,AL,35004,St. Clair,Acmar,1.826%,89512,4903185,21,37,299,2.7,9200
1,Alabama,AL,35005,Jefferson,Adamsville,13.432%,658573,4903185,20,35,873,2.9,11100
1,Alabama,AL,35007,Shelby,Keystone,4.440%,217702,4903185,15,38,264,2.2,5900
1,Alabama,AL,35010,Tallapoosa,New site,0.823%,40367,4903185,25,35,639,3,10200
1,Alabama,AL,35014,Talladega,Alpine,1.631%,79978,4903185,27,39,469,3.4,12000
1,Alabama,AL,35016,Marshall,Arab,1.974%,96774,4903185,24,37,286,2.5,9600
1,Alabama,AL,35019,Cullman,Baileyton,1.708%,83768,4903185,22,36,129,2.6,10100
1,Alabama,AL,35031,Blount,Blountsville,1.179%,57826,4903185,22,33,483,2.7,11100
1,Alabama,AL,35034,Bibb,Brent,0.457%,22394,4903185,24,37,89,3.1,12200
1,Alabama,AL,35045,Chilton,Clanton,0.906%,44428,4903185,24,42,508,2.7,10100
1,Alabama,AL,35063,Walker,Empire,1.296%,63521,4903185,24,39,450,3.3,14800
1,Alabama,AL,35072,Coosa,Goodwater,0.217%,10663,4903185,26,45,255,3,12700
1,Alabama,AL,35082,Clay,Hollins,0.270%,13235,4903185,25,37,309,3,10800
1,Alabama,AL,35111,Tuscaloosa,Mc calla,4.270%,209355,4903185,21,36,402,2.7,8500
1,Alabama,AL,35441,Hale,Stewart,0.299%,14651,4903185,29,45,209,3.9,13700
1,Alabama,AL,35442,Pickens,Aliceville,0.406%,19930,4903185,27,39,166,3.5,8800
1,Alabama,AL,35443,Greene,Boligee,0.165%,8111,4903185,34,38,669,5.6,12900
1,Alabama,AL,35459,Sumter,Emelle,0.253%,12427,4903185,29,43,435,4.5,13400
1,Alabama,AL,35540,Winston,Addison,0.482%,23629,4903185,24,36,107,3.3,11100
1,Alabama,AL,35542,Fayette,Bankston,0.332%,16302,4903185,24,38,107,3.1,10500
1,Alabama,AL,35543,Marion,Bear creek,0.606%,29709,4903185,24,38,296,3.4,10500
1,Alabama,AL,35544,Lamar,Beaverton,0.282%,13805,4903185,25,34,162,3.1,11200
1,Alabama,AL,35571,Franklin,Hodges,0.640%,31362,4903185,26,37,264,2.8,9800
1,Alabama,AL,35601,Morgan,Decatur,2.441%,119679,4903185,20,36,181,2.6,9700
1,Alabama,AL,35610,Lauderdale,Anderson,1.891%,92729,4903185,20,32,269,3.3,8600
1,Alabama,AL,35611,Limestone,Athens,2.017%,98915,4903185,20,33,160,2.6,7400
1,Alabama,AL,35616,Colbert,Cherokee,1.127%,55241,4903185,22,37,400,3.7,10500
1,Alabama,AL,35740,Jackson,Bridgeport,1.053%,51626,4903185,25,36,317,3.3,11100
1,Alabama,AL,35741,Madison,Brownsboro,7.605%,372909,4903185,18,34,611,2.5,8100
1,Alabama,AL,35901,Etowah,Southside,2.086%,102268,4903185,22,36,604,3.3,11500
1,Alabama,AL,35959,Cherokee,Cedar bluff,0.534%,26196,4903185,23,38,330,2.9,11700
1,Alabama,AL,35961,DeKalb,Collinsville,1.459%,71513,4903185,27,30,312,2.8,10500
1,Alabama,AL,36003,Autauga,Autaugaville,1.139%,55869,4903185,20,33,272,2.7,7800
1,Alabama,AL,36005,Pike,Banks,0.675%,33114,4903185,25,38,564,3.3,10600
1,Alabama,AL,36009,Crenshaw,Brantley,0.281%,13772,4903185,25,35,332,2.8,10400
1,Alabama,AL,36013,Montgomery,Cecil,4.619%,226486,4903185,23,37,532,3.1,9500
1,Alabama,AL,36016,Barbour,Clayton,0.503%,24686,4903185,30,41,414,3.8,11500
1,Alabama,AL,36020,Elmore,Coosada,1.656%,81209,4903185,19,35,239,2.6,8100
1,Alabama,AL,36028,Covington,Dozier,0.756%,37049,4903185,23,36,331,3.4,11500
1,Alabama,AL,36029,Bullock,Fitzpatrick,0.206%,10101,4903185,31,47,311,3.6,10800
1,Alabama,AL,36030,Butler,Forest home,0.397%,19448,4903185,28,47,582,3.6,12800
1,Alabama,AL,36031,Macon,Fort davis,0.368%,18068,4903185,28,51,734,4.3,13600
1,Alabama,AL,36032,Lowndes,Fort deposit,0.198%,9726,4903185,31,44,671,5.7,16300
1,Alabama,AL,36201,Calhoun,Anniston,2.317%,113605,4903185,24,40,756,3.5,11300
1,Alabama,AL,36262,Cleburne,Fruithurst,0.304%,14910,4903185,23,34,103,3.2,11400
1,Alabama,AL,36263,Randolph,Graham,0.463%,22722,4903185,24,34,196,3,12300
1,Alabama,AL,36301,Houston,Taylor,2.159%,105882,4903185,23,39,488,3,9200
1,Alabama,AL,36310,Henry,Abbeville,0.351%,17205,4903185,23,35,197,3.6,9600
1,Alabama,AL,36311,Dale,Ariton,1.003%,49172,4903185,22,42,437,3.1,10300
1,Alabama,AL,36313,Geneva,Bellwood,0.536%,26271,4903185,26,41,414,2.9,12000
1,Alabama,AL,36323,Coffee,Elba,1.068%,52342,4903185,22,37,276,2.9,8400
1,Alabama,AL,36401,Conecuh,Evergreen,0.246%,12067,4903185,29,42,387,4,13200
1,Alabama,AL,36425,Monroe,Beatrice,0.423%,20733,4903185,28,43,492,4.9,12300
1,Alabama,AL,36426,Escambia,East brewton,0.747%,36633,4903185,28,37,446,3.5,11800
1,Alabama,AL,36435,Wilcox,Coy,0.212%,10373,4903185,32,50,645,7.1,16500
1,Alabama,AL,36436,Clarke,Dickinson,0.482%,23622,4903185,27,36,475,5.8,11300
1,Alabama,AL,36505,Mobile,Axis,8.427%,413210,4903185,21,38,548,3.7,10300
1,Alabama,AL,36507,Baldwin,Bay minette,4.553%,223234,4903185,16,30,204,2.7,7700
1,Alabama,AL,36513,Washington,Calvert,0.333%,16326,4903185,26,32,243,4.6,10100
1,Alabama,AL,36701,Dallas,Selma,0.759%,37196,4903185,30,42,925,5.5,13800
1,Alabama,AL,36732,Marengo,Demopolis,0.385%,18863,4903185,27,45,449,3.5,13500
1,Alabama,AL,36756,Perry,Marion,0.182%,8923,4903185,35,47,381,5.2,14400
1,Alabama,AL,36801,Lee,Opelika,3.356%,164542,4903185,20,31,416,2.7,7200
1,Alabama,AL,36854,Chambers,Valley,0.678%,33254,4903185,25,42,529,2.9,10400
1,Alabama,AL,36856,Russell,Fort mitchell,1.182%,57961,4903185,25,39,505,2.9,11200
1,Alabama,AL,36904,Choctaw,Butler,0.257%,12589,4903185,26,47,128,4.7,11200
4,Arizona,AZ,84536,Navajo,,1.524%,110924,7278717,27,33,281,7.3,14300
4,Arizona,AZ,85003,Maricopa,Phoenix,61.624%,4485414,7278717,18,27,409,4,6500
4,Arizona,AZ,85219,Pinal,Gold canyon,6.358%,462789,7278717,22,34,221,4.9,6900
4,Arizona,AZ,85235,Gila,Hayden,0.742%,54018,7278717,22,31,574,5.5,14200
4,Arizona,AZ,85321,Pima,Why,14.388%,1047279,7278717,18,25,470,4.4,7500
4,Arizona,AZ,85324,Yavapai,Rock springs,3.230%,235099,7278717,17,24,300,4.4,7900
4,Arizona,AZ,85325,La Paz,Bouse,0.290%,21108,7278717,26,33,264,5.8,15100
4,Arizona,AZ,85333,Yuma,Dateland,2.937%,213787,7278717,26,38,330,16.4,6300
4,Arizona,AZ,85360,Mohave,Wikieup,2.915%,212181,7278717,23,31,221,5.7,10100
4,Arizona,AZ,85530,Graham,Bylas,0.534%,38837,7278717,22,34,109,4.8,8400
4,Arizona,AZ,85533,Greenlee,Clifton,0.130%,9498,7278717,20,30,41,3.9,7000
4,Arizona,AZ,85602,Cochise,Benson,1.730%,125922,7278717,20,31,333,5.7,7600
4,Arizona,AZ,85611,Santa Cruz,Elgin,0.639%,46498,7278717,28,30,140,8.5,5600
4,Arizona,AZ,85920,Apache,Alpine,0.988%,71887,7278717,31,35,109,9.9,15500
4,Arizona,AZ,85931,Coconino,Forest lakes,1.971%,143476,7278717,18,25,357,5.5,8500
5,Arkansas,AR,38041,Mississippi,,1.347%,40651,3017804,30,43,987,5.1,14100
5,Arkansas,AR,71630,Desha,Arkansas city,0.376%,11361,3017804,33,48,730,4.5,12600
5,Arkansas,AR,71631,Bradley,Banks,0.357%,10763,3017804,29,31,261,4.1,12400
5,Arkansas,AR,71635,Ashley,North,0.651%,19657,3017804,28,42,321,5.4,10000
5,Arkansas,AR,71638,Chicot,Dermott,0.335%,10118,3017804,32,41,367,6.9,13700
5,Arkansas,AR,71643,Lincoln,Gould,0.432%,13024,3017804,29,45,155,4.4,10800
5,Arkansas,AR,71652,Cleveland,Kingsland,0.264%,7956,3017804,25,38,95,3.9,9300
5,Arkansas,AR,71655,Drew,Monticello,0.604%,18219,3017804,25,35,362,5.2,11100
5,Arkansas,AR,71701,Ouachita,East camden,0.775%,23382,3017804,29,41,620,5.2,11400
5,Arkansas,AR,71722,Nevada,Bluff city,0.273%,8252,3017804,28,43,194,4,9300
5,Arkansas,AR,71724,Union,Calion,1.282%,38682,3017804,25,35,583,5.2,12900
5,Arkansas,AR,71740,Columbia,Emerson,0.777%,23457,3017804,27,44,317,4.5,9400
5,Arkansas,AR,71743,Clark,Gurdon,0.740%,22320,3017804,23,26,329,3.8,8400
5,Arkansas,AR,71801,Hempstead,Perrytown,0.713%,21532,3017804,29,32,628,3.8,9800
5,Arkansas,AR,71820,Little River,Alleene,0.406%,12259,3017804,25,34,144,4.3,9700
5,Arkansas,AR,71823,Sevier,Ben lomond,0.564%,17007,3017804,30,33,216,4.8,9200
5,Arkansas,AR,71826,Lafayette,Bradley,0.219%,6624,3017804,29,46,178,4.7,9600
5,Arkansas,AR,71833,Howard,Dierks,0.437%,13202,3017804,28,43,154,3.3,11000
5,Arkansas,AR,71834,Miller,Doddridge,1.433%,43257,3017804,26,39,537,4.1,11500
5,Arkansas,AR,71901,Garland,Lake catherine,3.293%,99386,3017804,23,29,645,3.7,10900
5,Arkansas,AR,71929,Hot Spring,Bismarck,1.119%,33771,3017804,24,35,230,3.6,11500
5,Arkansas,AR,71937,Polk,Cove,0.662%,19964,3017804,27,36,297,4.2,9500
5,Arkansas,AR,72002,Saline,Alexander,4.057%,122437,3017804,19,30,352,2.8,8200
5,Arkansas,AR,72003,Arkansas,Almyra,0.579%,17486,3017804,28,35,473,3,10800
5,Arkansas,AR,72006,Woodruff,Augusta,0.209%,6320,3017804,29,33,161,5.3,12300
5,Arkansas,AR,72007,Lonoke,Austin,2.429%,73309,3017804,21,41,340,3.2,9200
5,Arkansas,AR,72010,White,Bald knob,2.610%,78753,3017804,23,33,344,4.5,8800
5,Arkansas,AR,72013,Van Buren,Bee branch,0.548%,16545,3017804,26,37,278,5,10300
5,Arkansas,AR,72017,Prairie,Biscoe,0.267%,8062,3017804,25,36,170,4.4,9200
5,Arkansas,AR,72027,Conway,Center ridge,0.691%,20846,3017804,25,40,211,4.3,10400
5,Arkansas,AR,72032,Faulkner,Conway,4.175%,126007,3017804,21,37,361,3,8000
5,Arkansas,AR,72051,Stone,Fox,0.414%,12506,3017804,27,41,239,4.7,10600
5,Arkansas,AR,72053,Pulaski,College station,12.987%,391911,3017804,23,34,1060,3.4,9600
5,Arkansas,AR,72057,Grant,Grapevine,0.605%,18265,3017804,21,34,254,3.2,8500
5,Arkansas,AR,72165,Independence,Thida,1.253%,37825,3017804,24,30,496,4,8500
5,Arkansas,AR,72301,Crittenden,West memphis,1.589%,47955,3017804,30,37,1274,4.2,13000
5,Arkansas,AR,72322,St. Francis,Caldwell,0.828%,24994,3017804,31,48,777,5.2,10900
5,Arkansas,AR,72324,Cross,Cherry valley,0.544%,16419,3017804,27,42,664,4.2,12400
5,Arkansas,AR,72328,Phillips,Crumrod,0.589%,17782,3017804,33,45,1192,6,15900
5,Arkansas,AR,72354,Poinsett,Lepanto,0.780%,23528,3017804,28,41,348,3.4,14000
5,Arkansas,AR,72401,Craighead,Jonesboro,3.656%,110332,3017804,23,39,431,2.8,8100
5,Arkansas,AR,72482,Sharp,Williford,0.578%,17442,3017804,28,41,431,5,9900
5,Arkansas,AR,72512,Izard,Horseshoe bend,0.452%,13629,3017804,24,32,221,5.5,12100
5,Arkansas,AR,72515,Fulton,Bexar,0.413%,12477,3017804,27,32,184,4,12100
5,Arkansas,AR,72537,Baxter,Gamaliel,1.389%,41932,3017804,21,31,182,4,9100
5,Arkansas,AR,72601,Boone,Harrison,1.240%,37432,3017804,24,29,551,3.2,9200
5,Arkansas,AR,72610,Searcy,Alco,0.261%,7881,3017804,27,25,127,4.6,10200
5,Arkansas,AR,72611,Carroll,Alpena,0.940%,28380,3017804,24,30,337,3.1,10100
5,Arkansas,AR,72624,Newton,Compton,0.257%,7753,3017804,24,40,316,3.5,10800
5,Arkansas,AR,72679,Pope,Tilly,2.123%,64072,3017804,25,35,372,4.3,7800
5,Arkansas,AR,72711,Benton,Avoca,9.250%,279141,3017804,20,31,275,2.6,6100
5,Arkansas,AR,72824,Yell,Belleville,0.707%,21341,3017804,28,37,334,4,9800
5,Arkansas,AR,72826,Logan,Blue mountain,0.711%,21466,3017804,26,30,380,4.3,11000
5,Arkansas,AR,72830,Johnson,Clarksville,0.881%,26578,3017804,28,40,244,4.6,9400
5,Arkansas,AR,72841,Scott,Harvey,0.341%,10281,3017804,30,38,318,3.4,10700
5,Arkansas,AR,72901,Sebastian,Fort smith,4.236%,127827,3017804,26,35,636,3.3,9100
5,Arkansas,AR,72921,Crawford,Alma,2.096%,63257,3017804,24,39,380,3.3,8200
6,California,CA,89439,Sierra,,0.008%,3005,39512223,17,19,422,5.4,8200
6,California,CA,90001,Los Angeles,Los angeles,25.408%,10039107,39512223,21,22,488,4.4,5000
6,California,CA,90620,Orange,Buena park,8.037%,3175692,39512223,17,20,214,2.8,4100
6,California,CA,91320,Ventura,Newbury park,2.141%,846006,39512223,18,20,240,3.6,4700
6,California,CA,91701,San Bernardino,Alta loma,5.517%,2180085,39512223,24,31,442,3.8,6800
6,California,CA,91719,Riverside,Corona,6.253%,2470546,39512223,20,28,291,4.2,5800
6,California,CA,91901,San Diego,Alpine,8.449%,3338330,39512223,16,20,328,3.2,4600
6,California,CA,92227,Imperial,Brawley,0.459%,181215,39512223,29,33,366,18.3,6000
6,California,CA,92328,Inyo,Death valley,0.046%,18039,39512223,17,27,600,3.5,7700
6,California,CA,93013,Santa Barbara,Carpinteria,1.130%,446499,39512223,19,24,318,3.7,5200
6,California,CA,93201,Tulare,Alpaugh,1.180%,466195,39512223,28,37,382,9.6,7000
6,California,CA,93202,Kings,Armona,0.387%,152940,39512223,25,34,443,7.9,6600
6,California,CA,93203,Kern,Arvin,2.278%,900202,39512223,27,31,545,7.7,8000
6,California,CA,93210,Fresno,Coalinga,2.529%,999101,39512223,25,33,542,7.2,7000
6,California,CA,93401,San Luis Obispo,San luis obispo,0.717%,283111,39512223,15,29,408,2.9,5200
6,California,CA,93426,Monterey,Bradley,1.099%,434061,39512223,24,25,421,6.2,5100
6,California,CA,93512,Mono,Benton,0.037%,14444,39512223,16,29,262,3.7,4000
6,California,CA,93601,Madera,Ahwahnee,0.398%,157327,39512223,26,37,620,6.9,6800
6,California,CA,93620,Merced,Dos palos,0.703%,277680,39512223,28,33,555,8.1,6600
6,California,CA,93623,Mariposa,Fish camp,0.044%,17203,39512223,17,16,431,4.6,7100
6,California,CA,94002,San Mateo,Belmont,1.940%,766573,39512223,13,23,209,2,3300
6,California,CA,94022,Santa Clara,Los altos,4.879%,1927852,39512223,14,20,264,2.5,3500
6,California,CA,94102,San Francisco,San francisco,2.231%,881549,39512223,13,17,760,2.2,4300
6,California,CA,94501,Alameda,Coast guard isla,4.230%,1671329,39512223,15,22,629,2.9,4300
6,California,CA,94506,Contra Costa,Black hawk,2.919%,1153526,39512223,15,25,336,3.1,4600
6,California,CA,94508,Napa,Angwin,0.349%,137744,39512223,16,24,398,2.8,4400
6,California,CA,94510,Solano,Benicia,1.133%,447643,39512223,17,29,476,3.7,6200
6,California,CA,94901,Marin,San rafael,0.655%,258826,39512223,12,18,178,2.3,3200
6,California,CA,94922,Sonoma,Bodega,1.251%,494336,39512223,15,24,368,2.7,4800
6,California,CA,95023,San Benito,Hollister,0.159%,62808,39512223,20,36,299,5,5400
6,California,CA,95202,San Joaquin,Stockton,1.929%,762148,39512223,22,36,787,5.9,7300
6,California,CA,95221,Calaveras,Altaville,0.116%,45905,39512223,16,28,327,3.8,7900
6,California,CA,95305,Tuolumne,Big oak flat,0.138%,54478,39512223,17,30,316,4.5,7800
6,California,CA,95307,Stanislaus,Ceres,1.394%,550660,39512223,22,32,578,6,7100
6,California,CA,95410,Mendocino,Albion,0.220%,86749,39512223,20,30,640,4,7800
6,California,CA,95422,Lake,Clearlake,0.163%,64386,39512223,21,22,535,5,11700
6,California,CA,95501,Humboldt,Eureka,0.343%,135558,39512223,18,25,432,3.6,8700
6,California,CA,95527,Trinity,Burnt ranch,0.031%,12285,39512223,20,29,380,5.5,13200
6,California,CA,95531,Del Norte,Crescent city,0.070%,27812,39512223,23,34,609,5.7,8800
6,California,CA,95568,Siskiyou,Somes bar,0.110%,43539,39512223,19,35,344,6.5,9900
6,California,CA,95601,Amador,Amador city,0.101%,39752,39512223,17,30,237,3.8,6200
6,California,CA,95602,Placer,Auburn,1.008%,398329,39512223,13,20,162,3.1,4500
6,California,CA,95605,Yolo,Bryte,0.558%,220500,39512223,18,24,332,4.1,4600
6,California,CA,95608,Sacramento,Carmichael,3.928%,1552058,39512223,18,30,508,3.7,6400
6,California,CA,95613,El Dorado,Coloma,0.488%,192843,39512223,13,26,218,3.5,4800
6,California,CA,95646,Alpine,Kirkwood,0.003%,1129,39512223,20,17,442,5.1,4800
6,California,CA,95659,Sutter,Trowbridge,0.245%,96971,39512223,22,30,352,7.3,7100
6,California,CA,95692,Yuba,Wheatland,0.199%,78668,39512223,21,29,414,6.1,9500
6,California,CA,95912,Colusa,Arbuckle,0.055%,21547,39512223,24,39,201,12.8,6600
6,California,CA,95913,Glenn,Artois,0.072%,28393,39512223,23,34,408,6.1,7500
6,California,CA,95914,Butte,Bangor,0.555%,219186,39512223,19,30,327,5.1,7600
6,California,CA,95923,Plumas,Canyondam,0.048%,18807,39512223,15,24,575,7.7,8700
6,California,CA,96001,Shasta,Redding,0.456%,180080,39512223,17,27,726,4.7,9100
6,California,CA,96006,Modoc,Adin,0.022%,8841,39512223,21,26,505,7.1,9300
6,California,CA,96009,Lassen,Bieber,0.077%,30573,39512223,21,33,587,4.6,6800
6,California,CA,96021,Tehama,Corning,0.165%,65084,39512223,22,35,540,5.5,9500
8,Colorado,CO,80010,Adams,Aurora,8.985%,517421,5758736,18,29,372,2.9,6300
8,Colorado,CO,80011,Arapahoe,Aurora,11.402%,656590,5758736,14,23,330,2.7,5300
8,Colorado,CO,80020,Boulder,Broomfield,5.664%,326196,5758736,11,14,242,2.4,4200
8,Colorado,CO,80101,Elbert,Agate,0.464%,26729,5758736,12,25,4,2.2,5000
8,Colorado,CO,80104,Douglas,Castle rock,6.098%,351154,5758736,9,20,114,2.4,3500
8,Colorado,CO,80106,El Paso,Elbert,12.510%,720403,5758736,14,23,400,3.3,7500
8,Colorado,CO,80202,Denver,Denver,12.628%,727211,5758736,16,17,631,2.7,6300
8,Colorado,CO,80420,Park,Alma,0.327%,18845,5758736,12,19,112,2.5,6400
8,Colorado,CO,80422,Gilpin,Black hawk,0.108%,6243,5758736,11,22,286,2.3,6400
8,Colorado,CO,80423,Eagle,Bond,0.957%,55127,5758736,13,16,144,2.2,3500
8,Colorado,CO,80424,Summit,Breckenridge,0.539%,31011,5758736,12,15,176,1.8,4000
8,Colorado,CO,80428,Routt,Clark,0.445%,25638,5758736,11,16,159,2.2,4600
8,Colorado,CO,80436,Clear Creek,Dumont,0.168%,9700,5758736,11,21,563,2.5,5600
8,Colorado,CO,80442,Grand,Fraser,0.273%,15734,5758736,13,18,81,2.1,5400
8,Colorado,CO,80504,Weld,Longmont,5.635%,324492,5758736,15,29,273,2.5,5800
8,Colorado,CO,80512,Larimer,Bellvue,6.198%,356899,5758736,11,21,201,2.4,5000
8,Colorado,CO,80737,Sedgwick,Julesburg,0.039%,2248,5758736,17,25,338,2,5000
8,Colorado,CO,80802,Cheyenne,Arapahoe,0.032%,1831,5758736,16,24,80,1.6,5000
8,Colorado,CO,80805,Kit Carson,Bethune,0.123%,7097,5758736,17,32,206,1.7,8000
8,Colorado,CO,80813,Teller,Cripple creek,0.441%,25388,5758736,12,23,242,3.1,6800
8,Colorado,CO,81001,Pueblo,Pueblo,2.925%,168424,5758736,20,31,630,4.1,10000
8,Colorado,CO,81020,Las Animas,Aguilar,0.252%,14506,5758736,20,32,147,3.9,12700
8,Colorado,CO,81021,Kiowa,Arlington,0.024%,1406,5758736,16,28,147,1.6,12700
8,Colorado,CO,81029,Baca,Campo,0.062%,3581,5758736,19,31,96,1.7,12700
8,Colorado,CO,81030,Otero,Cheraw,0.317%,18278,5758736,23,35,158,4.1,12200
8,Colorado,CO,81033,Crowley,Crowley,0.105%,6061,5758736,24,29,65,4.3,6500
8,Colorado,CO,81040,Huerfano,Farisita,0.120%,6897,5758736,17,26,409,5.7,9100
8,Colorado,CO,81041,Prowers,Granada,0.211%,12172,5758736,20,36,57,2.6,8300
8,Colorado,CO,81044,Bent,Caddoa,0.097%,5577,5758736,22,33,133,2.9,11300
8,Colorado,CO,81101,Alamosa,Alamosa,0.282%,16233,5758736,22,31,133,3.6,9500
8,Colorado,CO,81120,Conejos,Antonito,0.142%,8205,5758736,24,27,45,3.6,10500
8,Colorado,CO,81121,Archuleta,Arboles,0.244%,14029,5758736,14,24,190,3.2,6600
8,Colorado,CO,81122,La Plata,Bayfield,0.976%,56221,5758736,13,18,175,2.5,5500
8,Colorado,CO,81123,Costilla,Blanca,0.067%,3887,5758736,27,25,226,3.9,5500
8,Colorado,CO,81125,Saguache,Center,0.118%,6824,5758736,22,27,176,4,11200
8,Colorado,CO,81130,Mineral,Creede,0.013%,769,5758736,12,18,137,2.3,11200
8,Colorado,CO,81132,Rio Grande,La garita,0.196%,11267,5758736,19,29,201,4.1,9700
8,Colorado,CO,81201,Chaffee,Salida,0.353%,20356,5758736,14,16,61,2.4,5400
8,Colorado,CO,81210,Gunnison,Almont,0.303%,17462,5758736,12,14,179,2.1,4900
8,Colorado,CO,81212,Fremont,Canon city,0.831%,47839,5758736,18,30,225,4.6,8000
8,Colorado,CO,81235,Hinsdale,Lake city,0.014%,820,5758736,13,24,255,3.7,8000
8,Colorado,CO,81252,Custer,Westcliffe,0.088%,5068,5758736,14,21,125,3,8000
8,Colorado,CO,81320,Dolores,Cahone,0.036%,2055,5758736,16,22,175,3,8000
8,Colorado,CO,81321,Montezuma,Cortez,0.455%,26183,5758736,18,28,159,4.2,8700
8,Colorado,CO,81325,San Miguel,Egnar,0.142%,8179,5758736,11,16,114,2.8,8700
8,Colorado,CO,81401,Montrose,Montrose,0.742%,42758,5758736,17,20,134,3.1,7200
8,Colorado,CO,81410,Delta,Austin,0.541%,31162,5758736,18,24,84,3.3,8200
8,Colorado,CO,81427,Ouray,Ouray,0.086%,4952,5758736,11,21,82,2.9,8200
8,Colorado,CO,81433,San Juan,Silverton,0.013%,728,5758736,14,20,72,3,8200
8,Colorado,CO,81501,Mesa,Grand junction,2.678%,154210,5758736,16,26,348,3.4,6900
8,Colorado,CO,81601,Garfield,Glenwood springs,1.043%,60061,5758736,15,25,189,2.7,5700
8,Colorado,CO,81610,Moffat,Dinosaur,0.231%,13283,5758736,17,20,159,3.4,6900
8,Colorado,CO,81611,Pitkin,Aspen,0.309%,17767,5758736,10,15,62,3.1,2900
8,Colorado,CO,81641,Rio Blanco,Meeker,0.110%,6324,5758736,15,23,97,3.7,5600
9,Connecticut,CT,6001,Hartford,Avon,25.011%,891720,3565287,14,27,270,3.9,6200
9,Connecticut,CT,6018,Litchfield,Canaan,5.058%,180333,3565287,11,27,106,3.5,6700
9,Connecticut,CT,6029,Tolland,Ellington,4.227%,150721,3565287,11,26,106,3.3,5100
9,Connecticut,CT,6226,Windham,Willimantic,3.276%,116782,3565287,15,31,106,4,7200
9,Connecticut,CT,6249,New London,Lebanon,7.439%,265206,3565287,14,30,283,3.6,6600
9,Connecticut,CT,6401,New Haven,Ansonia,23.974%,854757,3565287,15,29,329,3.9,6300
9,Connecticut,CT,6409,Middlesex,Centerbrook,4.556%,162436,3565287,11,27,110,3.2,5400
9,Connecticut,CT,6430,Fairfield,Fairfield,26.459%,943332,3565287,12,21,238,3.6,4400
10,Delaware,DE,19701,New Castle,Bear,57.381%,558753,973764,17,30,551,3.7,7900
10,Delaware,DE,19901,Kent,Dover,18.566%,180786,973764,21,38,448,4.2,8100
10,Delaware,DE,19930,Sussex,Bethany beach,24.054%,234225,973764,19,33,406,3.8,8100
11,District of columbia,DC,20001,District of Columbia,Washington,100.000%,705749,705749,15,24,1226,5.5,8000
12,Florida,FL,32008,Suwannee,Branford,0.207%,44417,21477737,24,39,514,3.4,9700
12,Florida,FL,32009,Nassau,Bryceville,0.413%,88625,21477737,17,30,166,2.9,8800
12,Florida,FL,32033,St. Johns,Elkton,1.232%,264672,21477737,14,23,225,2.6,5300
12,Florida,FL,32040,Baker,Glen saint mary,0.136%,29210,21477737,22,38,466,3.1,9800
12,Florida,FL,32044,Bradford,Hampton,0.131%,28201,21477737,25,37,454,3.1,10200
12,Florida,FL,32052,Hamilton,Jasper,0.067%,14428,21477737,28,40,332,4.1,9100
12,Florida,FL,32110,Flagler,Bunnell,0.536%,115081,21477737,19,27,243,3.8,8000
12,Florida,FL,32112,Putnam,Crescent city,0.347%,74521,21477737,26,39,537,4.3,13000
12,Florida,FL,32114,Volusia,Daytona beach,2.576%,553284,21477737,19,32,428,3.4,9500
12,Florida,FL,32202,Duval,Jacksonville,4.459%,957755,21477737,20,32,654,3.3,9800
12,Florida,FL,32301,Leon,Tallahassee,1.367%,293582,21477737,17,31,739,3.1,6600
12,Florida,FL,32321,Liberty,Bristol,0.039%,8354,21477737,26,40,54,3.6,8200
12,Florida,FL,32324,Gadsden,Chattahoochee,0.213%,45660,21477737,27,44,361,4.1,10100
12,Florida,FL,32327,Wakulla,Crawfordville,0.157%,33739,21477737,19,40,219,2.9,8300
12,Florida,FL,32347,Taylor,Perry,0.100%,21569,21477737,28,36,916,3.6,10400
12,Florida,FL,32401,Bay,Panama city,0.813%,174705,21477737,21,30,497,3.9,9500
12,Florida,FL,32422,Walton,Argyle,0.345%,74071,21477737,19,32,362,2.8,7600
12,Florida,FL,32425,Holmes,Bonifay,0.091%,19617,21477737,27,36,335,3.5,10400
12,Florida,FL,32456,Gulf,Port saint joe,0.064%,13639,21477737,21,33,392,4.8,10600
12,Florida,FL,32531,Okaloosa,Baker,0.981%,210738,21477737,18,27,395,2.7,7800
12,Florida,FL,32561,Santa Rosa,Gulf breeze,0.858%,184313,21477737,18,31,145,3,7400
12,Florida,FL,32601,Alachua,Gainesville,1.253%,269043,21477737,18,27,561,2.9,6800
12,Florida,FL,32619,Gilchrist,Bell,0.087%,18582,21477737,24,38,323,3.4,9400
12,Florida,FL,32621,Levy,Bronson,0.193%,41503,21477737,24,33,1076,3.7,10700
12,Florida,FL,32701,Seminole,Altamonte spring,2.197%,471826,21477737,17,26,357,2.9,6100
12,Florida,FL,32754,Brevard,Mims,2.803%,601942,21477737,19,29,496,3.2,8900
12,Florida,FL,32948,Indian River,Fellsmere,0.745%,159923,21477737,19,27,255,3.8,7100
12,Florida,FL,33004,Broward,Dania,9.092%,1952778,21477737,20,25,398,3,6100
12,Florida,FL,33010,Miami-Dade,Hialeah,12.650%,2716940,21477737,24,22,602,2.4,5200
12,Florida,FL,33401,Palm Beach,West palm beach,6.969%,1496770,21477737,19,22,452,3.3,6600
